"","band","captureyear","month","birthyear","actualage","agegroup","CP","BP","loc","station","freq"
"331",216002131,1998,7,0,-1,"A",0,1,"HOLL","HOLL",1
"332",216002131,1998,7,0,-1,"A",0,4,"HOLL","HOLL",1
"333",216002132,1998,7,0,-1,"A",0,0,"HOLL","HOLL",1
"334",216002139,1998,7,0,-1,"A",0,0,"HOLL","HOLL",1
"335",216002140,1998,7,0,-1,"A",0,5,"HOLL","HOLL",1
"336",216002150,1998,8,1998,0,"J",0,0,"HOLL","HOLL",1
"337",216002150,1999,5,1998,1,"A",0,3,"HOLL","HOLL",1
"338",216002150,1999,6,1998,1,"A",0,3,"HOLL","HOLL",1
"339",216002150,2000,6,1998,2,"A",0,3,"HOLL","HOLL",1
"340",216082803,1999,5,0,-1,"A",3,0,"HOLL","HOLL",1
"341",216082803,2002,7,0,-1,"A",3,0,"HOLL","HOLL",1
"342",216082803,2004,5,0,-1,"A",3,0,"HOLL","HOLL",1
"343",216087425,2000,8,0,-1,"A",0,0,"JEFF","AR27",1
"344",216087437,2001,5,0,-1,"A",0,2,"JEFF","AR27",1
"345",216087437,2001,6,0,-1,"A",0,3,"JEFF","AR27",1
"346",216087437,2001,6,0,-1,"A",0,4,"JEFF","AR27",1
"347",216087439,2001,5,0,-1,"A",3,0,"JEFF","AR27",1
"348",216087439,2001,6,0,-1,"A",3,0,"JEFF","AR27",1
"349",216087446,2001,6,0,-1,"A",0,3,"JEFF","AR27",1
"350",216087464,2001,6,0,-1,"A",2,0,"JEFF","AR27",1
"351",216087479,2001,6,0,-1,"A",0,3,"JEFF","AR16",1
"352",216087526,2001,7,2001,0,"J",0,0,"JEFF","AR27",1
"353",216087527,2001,7,0,-1,"A",2,0,"JEFF","AR27",1
"354",216087527,2001,7,0,-1,"A",3,0,"JEFF","AR27",1
"355",216087527,2002,5,0,-1,"A",2,0,"JEFF","AR27",1
"356",216087532,2001,7,0,-1,"A",2,0,"JEFF","AR16",1
"357",216087580,2002,6,0,-1,"A",3,0,"JEFF","AR27",1
"358",216087580,2002,7,0,-1,"A",2,0,"JEFF","AR27",1
"359",216087581,2002,6,0,-1,"A",3,0,"JEFF","AR27",1
"360",216143909,1996,8,1996,0,"J",0,0,"JEFF","AR16",1
"361",216143910,1996,8,1996,0,"J",0,0,"JEFF","AR16",1
"362",216144078,1994,6,0,-1,"A",NA,NA,"KNOX","CEDA",1
"363",216144189,1994,7,1994,0,"J",0,0,"KNOX","CEDA",1
"364",216144207,1994,7,1994,0,"J",0,0,"KNOX","MCSP",1
"365",216144213,1994,7,1994,0,"J",0,0,"KNOX","CEDA",1
"366",216144262,1994,8,1994,0,"J",0,0,"KNOX","CEDA",1
"367",216144269,1994,8,1994,0,"J",0,0,"KNOX","CEDA",1
"368",216144271,1994,8,1994,0,"J",0,0,"KNOX","CEDA",1
"369",216144274,1994,8,1994,0,"J",0,0,"KNOX","CEDA",1
"370",216144280,1994,8,1994,0,"J",0,0,"KNOX","SARI",1
"371",216144361,1995,6,0,-1,"A",3,0,"KNOX","SARI",1
"372",216144477,1995,7,0,-1,"A",0,5,"KNOX","CEDA",1
"373",216144532,1995,8,1995,0,"J",0,0,"KNOX","DULA",1
"374",216144538,1995,8,1995,0,"J",0,0,"KNOX","SARI",1
"375",216144941,1994,7,0,-1,"A",0,4,"CRAN","WICE",1
"376",216144941,1995,7,0,-1,"A",0,4,"CRAN","WICE",1
"377",216144944,1994,7,0,-1,"A",0,0,"CRAN","AR14",1
"378",216145153,1995,6,0,-1,"A",3,0,"CRAN","AR14",1
"379",216145205,1995,6,0,-1,"A",2,0,"CRAN","WICE",1
"380",216145336,1995,8,0,-1,"A",NA,NA,"CRAN","AR14",1
"381",216145336,1995,8,0,-1,"A",1,0,"CRAN","AR14",1
"382",216145337,1995,8,1995,0,"J",0,0,"CRAN","AR14",1
"383",216145381,1995,8,1995,0,"J",0,0,"CRAN","AR14",1
